"","customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status","date1","class"
"3126",237726,NA,"M",1,"High School","Single","60-80K",36,"2281","Blue",6,4,4,1751,"530","0.761",4241,76,"0.854","0.768","open","2022-02-02",0
"3127",462699,38,"F",3,"Graduate","Single","40-60K",36,"2132","Blue",1,1,1,1084,"1048","0.767",4874,78,"0.66","0.508","open","2022-02-02",1
"3128",912635,38,"F",2,"College","Married","below 40K",33,"3420","Blue",1,3,2,1405,"2015","0.843",4267,75,"0.596","0.411","open","2022-02-02",1
"3129",861311,47,"M",1,"High School","Married","120K and more",41,"27858","Blue",3,1,4,1314,"26544","0.676",1772,53,"0.559","0.047","open","2022-02-02",0
"3130",721943,45,"F",3,"Graduate","Single","40-60K",39,"1765","Blue",4,4,0,1694,"71","0.76",4803,72,"0.532","0.96","open","2022-02-02",1
"3131",279464,37,"F",2,"High School","Single","40-60K",27,"2204","Blue",4,1,2,919,"1285","0.712",4555,82,"1","0.417","open","2022-02-02",1
"3132",730944,38,"F",4,"Unknown","Single",NA,14,"4394","Blue",4,1,2,0,"4394","0.889",1538,43,"0.536","0","open","2022-02-02",1
"3133",403613,43,"F",3,"Graduate","Single","below 40K",36,"7584","Blue",1,3,3,1834,"5750","0.818",4783,65,"0.667","0.242","open","2022-02-02",1
"3134",424833,55,"F",3,"Graduate","Married","below 40K",36,"3035","Blue",6,2,3,2298,"737","1.724",1877,37,"1.176","0.757","open","2022-02-02",1
"3135",853125,34,"F",2,"Uneducated","Single",NA,24,"1438.3","Blue",6,2,2,0,"1438.3","0.827",3940,82,"0.952","0","open","2022-02-02",1
"3136",242788,44,"M",3,"High School","Unknown","60-80K",25,"1862","Blue",3,3,0,0,"1862","0.883",1226,34,"0.789","0","open","2022-02-02",0
"3137",893407,31,"M",1,"Graduate","Unknown","below 40K",21,"15261","Gold",3,2,2,1109,"14152","0.655",15442,125,"0.761","0.073","open","2022-02-02",0
"3138",732871,40,"F",4,"Uneducated","Married","Unknown",29,"3326","Blue",2,3,3,2181,"1145","0.827",95081,110,"0.746","0.656","open","2022-02-02",1
"3139",314651,46,"M",3,"Graduate","Married","120K and more",42,"9227","Blue",3,3,4,938,"8289","0.735",3948,74,"0.721","0.102","open","2022-02-02",0
"3140",968004,47,NA,4,"Graduate","Single","below 40K",39,"1438.3","Blue",3,3,6,0,"1438.3","0.854",2295,51,"0.545","0","closed","2022-02-02",NA
"3141",823301,44,"M",4,"College","Single","80-120K",34,"1876","Blue",2,2,3,861,"1015","0.839",5056,82,"0.547","0.459","open","2022-02-02",0
"3142",788156,37,"F",4,"Graduate","Married","below 40K",28,"1825","Blue",4,3,1,1389,"436","1.595",2878,54,"0.636","0.761","open","2022-02-02",1
"3143",594887,43,"M",1,"Graduate","Single","60-80K",31,"25824","Silver",4,3,3,1170,"24654","0.684",3101,73,"0.78","0.045","open","2022-02-02",0
"3144",697995,41,"F",2,"Graduate","Married","40-60K",32,"9576","Blue",3,2,2,0,"9576","0.817",2362,49,"0.4","0","closed","2022-02-02",1
"3145",874038,NA,"F",1,"Graduate","Single","below 40K",28,"2428","Blue",6,3,3,1027,"1401","0.824",3007,84,"4.335","0.423","open","2022-02-02",1
"3146",806961,58,"F",0,"Graduate","Single","below 40K",36,"3008","Blue",5,3,1,2517,"491","0.674",4627,68,"0.659","0.837","open","2022-02-02",1
"3147",644447,42,"M",3,"High School","Married","80-120K",36,"18177","Blue",2,3,3,841,"17336","0.888",8512,94,"0.679","0.046","open","2022-02-02",0
"3148",951264,45,"F",3,"Graduate","Married","40-60K",34,"1533","Blue",4,5,2,728,"805","0.906",4659,83,"0.766","0.475","open","2022-02-02",1
"3149",879114,48,NA,3,"Uneducated","Single","below 40K",39,"2991","Blue",4,3,4,1508,"1483","0.703",3734,64,"0.882","0.504","open","2022-02-02",NA
"3150",469178,51,"M",1,"Uneducated","Married","80-120K",41,"5638","Blue",5,3,3,808,"4830","0.781",NA,50,"0.613","0.143","open","2022-02-02",0
"3151",318226,51,"F",1,"Graduate","Married","40-60K",43,"2107","Blue",2,2,2,1663,"444","0.712",4841,88,"0.725","0.789","open","2022-02-02",1
"3152",415833,46,"F",2,"Unknown","Single","below 40K",41,"2665","Blue",2,3,3,2157,"508","0.637",4249,76,"1.235","0.809","open","2022-02-02",1
"3153",262319,41,"M",2,"Uneducated","Married",NA,13,"2243","Blue",4,2,2,1944,"299","0.942",3216,77,"0.674","0.867","open","2022-02-02",0
"3154",614350,52,"M",3,"Graduate","Single","60-80K",46,"9357","Blue",4,2,2,1285,"8072","0.694",4173,77,"0.711","0.137","open","2022-02-02",0
"3155",880674,45,"F",4,"High School","Married","below 40K",34,"2484","Blue",6,4,1,1543,"941","0.703",3802,68,"0.447","0.621","open","2022-02-02",1
"3156",852600,45,"F",2,"Uneducated","Divorced","40-60K",40,"15785","Silver",5,2,2,1174,"14611","0.732",8097,105,"0.842","0.074","open","2022-02-02",1
"3157",672864,43,"F",3,"Graduate","Married","40-60K",37,"2476","Blue",2,1,3,1396,"1080","0.838",8785,111,"0.609","0.564","open","2022-02-02",1
"3158",417736,44,"F",3,"High School","Single",NA,31,"1980","Blue",3,2,2,823,"1157","0.861",4467,69,"0.683","0.416","open","2022-02-02",1
"3159",360167,54,"F",1,"High School","Single",NA,47,"2797","Blue",6,4,3,1627,"1170","0.413",1566,36,"0.714","0.582","open","2022-02-02",1
"3160",856016,39,NA,2,"Uneducated","Single","80-120K",36,"7901","Blue",6,2,4,1184,"6717","0.863",3667,66,"0.784","0.15","open","2022-02-02",NA
"3161",218282,50,"M",1,"Uneducated","Married","40-60K",45,"2151","Blue",5,3,3,1163,"988","0.849",2513,62,"0.59","0.541","open","2022-02-02",0
"3162",575542,NA,NA,1,"Unknown","Single","60-80K",48,"7288","Blue",3,1,2,0,"7288","0.64",14873,120,"0.714","0","open","2022-02-02",NA
"3163",338878,57,"F",2,"Doctorate","Divorced","below 40K",47,"2504","Blue",5,1,2,1915,"589","0.897",4847,86,"0.654","0.765","open","2022-02-02",1
"3164",880732,45,"F",4,"Unknown","Single","below 40K",36,"15987","Gold",6,1,3,1648,"14339","0.732",1436,36,"1.25","0.103","open","2022-02-02",1
"3165",912636,50,NA,1,"College","Single","40-60K",43,"17304","Silver",3,2,3,2517,"14787","1.449",1756,33,"1.2","0.145","open","2022-02-02",NA
"3166",390726,43,"M",2,"College","Single","120K and more",37,"14315","Blue",6,3,1,1348,"12967","0.681",3694,67,"0.718","0.094","open","2022-02-02",0
"3167",453746,34,"M",3,"Uneducated","Divorced","120K and more",28,"9180","Blue",4,3,3,1814,"7366","0.628",NA,49,"0.633","0.198","open","2022-02-02",0
"3168",294071,44,"F",2,"Graduate","Unknown","below 40K",32,"3080","Blue",2,1,3,1776,"1304","0.973",5097,77,"0.833","0.577","open","2022-02-02",1
"3169",842082,34,"F",1,"College","Married","below 40K",16,"2221","Blue",6,1,4,1814,"407","0.82",4758,64,"0.641","0.817","open","2022-02-02",1
"3170",195241,55,"F",4,"Doctorate","Single","below 40K",44,"1912","Blue",3,1,1,0,"1912","0.783",4666,98,"0.719","0","open","2022-02-02",1
"3171",436438,50,"F",2,"Unknown","Married","below 40K",43,"1438.3","Blue",3,3,2,910,"528.3","0.66",2370,44,"0.467","0.633","closed","2022-02-02",1
"3172",776320,36,"M",2,"High School","Single","120K and more",36,"11791","Blue",4,1,2,1168,"10623","0.662",14885,101,"0.629","0.099","open","2022-02-02",0
"3173",715675,48,"M",3,"Uneducated","Married","40-60K",34,"11191","Blue",5,1,2,0,"11191","0.58",3914,71,"0.775","0","open","2022-02-02",0
"3174",857348,NA,"M",5,"Uneducated","Single","60-80K",28,"4587","Blue",4,2,3,1704,"2883","0.903",2968,65,"0.806","0.371","open","2022-02-02",0
"3175",199181,52,"F",3,"Graduate","Married","below 40K",47,"2577","Blue",4,4,2,879,"1698","0.74",5021,75,"0.744","0.341","open","2022-02-02",1
"3176",251074,31,"M",0,"Graduate","Divorced","80-120K",19,"21615","Blue",1,1,2,570,"21045","0.737",16464,103,"0.717","0.026","open","2022-02-02",0
"3177",545947,37,"F",2,"High School","Married","below 40K",36,"2588","Blue",3,2,1,1782,"806","0.546",4159,83,"0.766","0.689","open","2022-02-02",1
"3178",130963,42,"F",3,"High School","Married","40-60K",36,"4527","Blue",1,3,4,0,"4527","0.801",2441,37,"0.37","0","closed","2022-02-02",1
"3179",320825,48,"F",2,"College","Married","below 40K",36,"1438.3","Blue",4,3,1,0,"1438.3","0.743",4913,82,"0.822","0","open","2022-02-02",1
"3180",818277,52,"F",3,"High School","Married","Unknown",36,"8279","Blue",2,2,2,1582,"6697","0.76",4419,63,"0.658","0.191","open","2022-02-02",1
"3181",783140,43,"M",4,"Graduate","Single","120K and more",36,"33384","Blue",1,3,4,0,"33384","0.631",2066,46,"0.769","0","closed","2022-02-02",0
"3182",919041,31,"F",1,"Unknown","Divorced","below 40K",13,"3533","Blue",2,2,3,1206,"2327","0.859",NA,120,"0.579","0.341","open","2022-02-02",1
"3183",590645,51,NA,2,"Unknown","Married","below 40K",37,"7098","Blue",1,2,3,1829,"5269","0.557",13139,102,"0.789","0.258","open","2022-02-02",NA
"3184",385433,59,"F",2,"High School","Married",NA,36,"4375","Blue",3,3,3,0,"4375","0.621",2507,53,"0.472","0","closed","2022-02-02",1
"3185",914141,36,"F",3,"Graduate","Single","40-60K",22,"2013","Blue",1,3,1,0,"2013","0.602",2425,50,"0.923","0","closed","2022-02-02",1
"3186",585752,28,NA,0,"Graduate","Single","below 40K",36,"1707","Blue",4,2,4,1191,"516","0.669",2950,87,"0.977","0.698","open","2022-02-02",NA
"3187",418289,46,"M",3,"High School","Single","60-80K",29,"34516","Silver",4,3,3,2040,"32476","0.764",NA,53,"1.038","0.059","open","2022-02-02",0
"3188",770683,44,"F",4,"Uneducated","Single",NA,36,"1687","Blue",5,2,4,1290,"397","0.709",NA,87,"0.706","0.765","open","2022-02-02",1
"3189",524791,37,"M",3,"High School","Single","60-80K",36,"8418","Blue",3,1,5,2051,"6367","0.847",2879,63,"0.703","0.244","open","2022-02-02",0
"3190",133479,46,"M",0,"Uneducated","Single","60-80K",36,"30501","Silver",6,3,2,2030,"28471","0.56",17675,45,"0.5","0.067","open","2022-02-02",0
"3191",742436,48,"F",2,"Uneducated","Divorced","40-60K",39,"21754","Silver",2,2,2,0,"21754","0.83",9105,104,"0.763","0","open","2022-02-02",1
"3192",644975,47,"F",5,"Uneducated","Unknown","Unknown",34,"3127","Blue",4,1,3,2094,"1033","0.709",4518,86,"0.83","0.67","open","2022-02-02",1
"3193",365346,46,"F",2,"High School","Single","below 40K",35,"2170","Blue",6,3,3,1498,"672","0.64",4569,79,"0.881","0.69","open","2022-02-02",1
"3194",161721,54,"F",1,"High School","Married","below 40K",44,"3947","Blue",3,3,3,1746,"2201","0.478",1110,21,"0.4","0.442","open","2022-02-02",1
"3195",156237,59,"M",1,"Graduate","Single","Unknown",36,"12265","Blue",1,5,2,1412,"10853","0.643",7470,82,"0.783","0.115","open","2022-02-02",0
"3196",877536,45,NA,4,"Graduate","Single","below 40K",40,"2110","Blue",3,2,1,844,"1266","1.109",4812,77,"0.604","0.4","open","2022-02-02",NA
"3197",323116,NA,"F",1,"High School","Married","below 40K",44,"3222","Blue",4,2,1,1422,"1800","0.662",4613,72,"0.6","0.441","open","2022-02-02",1
"3198",377589,47,"F",5,"High School","Single","below 40K",33,"2169","Blue",5,2,2,1330,"839","0.905",3833,64,"1.065","0.613","open","2022-02-02",1
"3199",310465,42,"M",1,"Graduate","Married",NA,33,"17165","Blue",6,2,3,1153,"16012","0.578",4063,62,"0.676","0.067","open","2022-02-02",0
"3200",588415,49,"F",2,"Uneducated","Married","below 40K",35,"2081","Blue",5,2,3,0,"2081","1.004",4863,87,"0.706","0","open","2022-02-02",1
"3201",339754,NA,"M",0,"Uneducated","Married","60-80K",36,"2334","Blue",4,3,3,707,"1627","0.561",1386,30,"0.5","0.303","open","2022-02-02",0
"3202",771335,51,"F",2,"Graduate","Single","40-60K",36,"3785","Blue",1,1,1,1329,"2456","0.864",15209,104,"0.891","0.351","open","2022-02-02",1
"3203",435116,38,"M",3,"Unknown","Single","80-120K",33,"34516","Blue",6,2,2,2135,"32381","0.488",3514,63,"0.703","0.062","open","2022-02-02",0
"3204",354234,61,"M",1,"Uneducated","Married","40-60K",47,"1438.3","Blue",5,3,4,847,"591.3","0.436",1397,43,"0.483","0.589","open","2022-02-02",0
"3205",942871,44,"M",4,"College","Married","60-80K",28,"2748","Blue",4,2,2,878,"1870","0.633",3383,67,"0.558","0.32","open","2022-02-02",0
"3206",886308,39,"F",1,"Unknown","Single","below 40K",35,"15987","Platinum",1,2,3,1494,"14493","0.731",8438,92,"0.84","0.093","open","2022-02-02",1
"3207",111354,35,"M",0,"College","Single","80-120K",16,"34516","Silver",6,3,3,0,"34516","0.524",2655,64,"0.829","0","open","2022-02-02",0
"3208",283841,61,"F",1,"High School","Married","below 40K",51,"1795","Blue",3,3,3,794,"1001","0.953",1834,59,"1.107","0.442","open","2022-02-02",1
"3209",550244,44,"F",2,"Graduate","Single","40-60K",35,"4196","Blue",2,3,4,561,"3635","0.741",2558,38,"0.652","0.134","closed","2022-02-02",1
"3210",576638,57,"M",2,"College","Married",NA,52,"6584","Blue",5,3,3,1817,"4767","0.62",1353,35,"0.667","0.276","open","2022-02-02",0
"3211",645126,38,"F",3,"High School","Married","below 40K",27,"1438.3","Blue",4,3,3,0,"1438.3","0.73",2478,45,"0.552","0","closed","2022-02-02",1
"3212",851688,40,NA,3,"Graduate","Single","below 40K",28,"1709","Blue",6,2,2,0,"1709","0.685",4981,79,"0.975","0","open","2022-02-02",NA
"3213",642771,35,"F",3,"Doctorate","Single","Unknown",24,"12287","Blue",1,1,3,770,"11517","0.612",4601,65,"0.757","0.063","open","2022-02-02",1
"3214",633804,41,"F",2,"Graduate","Single","below 40K",21,"3624","Blue",2,3,3,1641,"1983","0.833",15824,121,"0.779","0.453","open","2022-02-02",1
"3215",822559,56,"M",1,"Uneducated","Married","120K and more",36,"6041","Blue",3,2,2,1355,"4686","0.685",1747,49,"0.581","0.224","open","2022-02-02",0
"3216",324558,39,"M",4,"Unknown","Single","120K and more",26,"34516","Silver",6,2,2,2517,"31999","0.887",1689,42,"1.1","0.073","open","2022-02-02",0
"3217",979671,39,"M",3,"High School","Single","60-80K",26,"24534","Blue",6,1,4,1475,"23059","0.528",3505,60,"0.935","0.06","open","2022-02-02",0
"3218",919378,31,"F",2,"Unknown","Married","Unknown",20,"8149","Blue",3,1,2,0,"8149","0.331",808,30,"0.111","0","closed","2022-02-02",1
"3219",712914,60,"F",1,"Unknown","Single","below 40K",47,"2394","Blue",6,1,1,1427,"967","0.803",4611,82,"0.783","0.596","open","2022-02-02",1
"3220",364012,42,"M",2,"Graduate","Single","40-60K",36,"1438.3","Blue",1,1,3,686,"752.3","0.68",24493,80,"0.86","0.477","open","2022-02-02",0
"3221",711453,43,"M",4,"High School","Single","80-120K",37,"30503","Blue",6,1,2,2517,"27986","0.462",1860,47,"0.306","0.083","open","2022-02-02",0
"3222",366449,39,"M",3,"Uneducated","Single","80-120K",31,"2844","Blue",2,2,3,2065,"779","0.638",7345,73,"0.738","0.726","open","2022-02-02",0
"3223",919744,54,"F",3,"Unknown","Married",NA,50,"3796","Blue",6,2,2,2396,"1400","0.569",2069,54,"3.71","0.631","open","2022-02-02",1
"3224",851196,42,"F",1,"High School","Married","40-60K",36,"2705","Blue",5,3,2,2430,"275","0.698",2602,43,"0.433","0.898","closed","2022-02-02",1
"3225",107047,52,"M",2,"Post-Graduate","Married","60-80K",45,"11819","Blue",4,1,4,929,"10890","0.773",17017,46,"0.484","0.079","open","2022-02-02",0
"3226",721631,47,"M",2,"Unknown","Single","60-80K",34,"2048","Blue",3,3,2,1599,"449","0.613",NA,88,"0.872","0.781","open","2022-02-02",0
"3227",641983,40,"F",3,"Unknown","Married",NA,28,"1535","Blue",2,3,3,0,"1535","0.544",1921,41,"0.464","0","closed","2022-02-02",1
"3228",945032,49,NA,3,"College","Married","80-120K",37,"2149","Blue",5,1,2,1796,"353","0.628",5228,93,"0.661","0.836","open","2022-02-02",NA
"3229",631120,47,"F",4,"Graduate","Single","below 40K",37,"12944.7","Blue",4,3,2,780,"658.3","0.66",4422,59,"0.844","0.542","open","2022-02-02",1
"3230",750869,53,"F",1,"High School","Married","below 40K",41,"3472","Blue",1,2,3,2517,"955","0.75",4520,84,"0.68","0.725","open","2022-02-02",1
"3231",786527,26,NA,1,"High School","Single","below 40K",13,"2404","Blue",3,2,3,1198,"1206","0.501",2692,63,"0.5","0.498","open","2022-02-02",NA
"3232",630318,39,NA,5,"College","Married","80-120K",29,"34198","Blue",3,3,4,1804,"32394","0.934",4270,59,"0.639","0.053","open","2022-02-02",NA
"3233",273355,41,"F",4,"Uneducated","Married","below 40K",33,"2888","Blue",5,2,3,821,"2067","0.931",4713,77,"1.026","0.284","open","2022-02-02",1
"3234",436067,42,"F",4,"Graduate","Married","below 40K",36,"2128","Blue",5,2,3,528,"1600","0.525",2289,41,"0.414","0.248","closed","2022-02-02",1
"3235",531863,NA,"F",3,"Graduate","Single","below 40K",36,"2285","Blue",4,5,1,1931,"354","0.69",4944,78,"0.66","0.845","open","2022-02-02",1
"3236",636518,31,"F",2,"Uneducated","Divorced","below 40K",19,"2853","Blue",6,2,0,1961,"892","0.866",2697,68,"0.789","0.687","open","2022-02-02",1
"3237",771051,53,"F",1,"High School","Married","below 40K",48,"2036","Blue",5,3,3,1716,"320","0.69",4161,75,"0.744","0.843","open","2022-02-02",1
"3238",418525,32,"F",0,"High School","Divorced","below 40K",25,"8851","Blue",2,3,0,1753,"7098","0.627",14783,110,"0.864","0.198","open","2022-02-02",1
"3239",620360,49,"M",4,"Unknown","Unknown","80-120K",39,"2886","Blue",2,2,2,925,"1961","0.946",38367,58,"0.758","0.321","closed","2022-02-02",0
"3240",364165,39,"M",2,"Graduate","Single","40-60K",26,"6423","Blue",6,3,2,0,"6423","1.051",4295,70,"0.795","0","open","2022-02-02",0
"3241",155048,42,"M",2,"Graduate","Single","60-80K",26,"11761","Blue",4,3,2,1775,"9986","0.925",4946,73,"0.698","0.151","open","2022-02-02",0
"3242",683116,43,"M",2,"Graduate","Single","80-120K",30,"34516","Blue",3,3,3,0,"34516","0.688",2427,51,"0.645","0","closed","2022-02-02",0
"3243",759316,39,"F",2,"Graduate","Single","40-60K",36,"11314","Blue",5,1,1,0,"11314","0.674",3761,70,"0.628","0","open","2022-02-02",1
"3244",902305,45,"M",3,"Uneducated","Married","80-120K",38,"9234","Blue",18,3,3,0,"9234","0.629",NA,44,"0.257","0","closed","2022-02-02",0
"3245",999147,55,NA,2,"College","Single","Unknown",36,"34516","Silver",2,3,3,0,"34516","0.399",1353,40,"0.212","0","closed","2022-02-02",NA
"3246",308930,50,"F",2,"Uneducated","Married","40-60K",41,"10946","Blue",2,1,2,1912,"9034","0.362",17136,58,"0.45","0.175","open","2022-02-02",1
"3247",908382,NA,"F",1,"Unknown","Single","below 40K",51,"6089","Blue",3,3,3,1341,"4748","0.757",14112,123,"0.809","0.22","open","2022-02-02",1
"3248",168116,57,"F",1,"Unknown","Married","below 40K",47,"3416","Blue",4,1,3,2468,"948","0.598",1536,42,"0.556","0.722","open","2022-02-02",1
"3249",942334,42,"F",3,"High School","Unknown","Unknown",34,"2798","Blue",1,3,1,1049,"1749","0.89",5758,87,"0.706","0.375","open","2022-02-02",1
"3250",826163,47,"M",2,"Post-Graduate","Married","below 40K",36,"3888","Blue",6,1,3,1663,"2225","0.664",1145,37,"0.423","0.428","open","2022-02-02",0
"3251",342542,40,"F",4,"Post-Graduate","Married","Unknown",29,"8823","Blue",5,3,1,0,"8823","0.812",4453,84,"0.787","0","open","2022-02-02",1
"3252",712265,42,"M",2,"Uneducated","Single","60-80K",30,"6414","Blue",2,2,3,0,"6414","0.718",708,14,"0.4","0","closed","2022-02-02",0
"3253",480238,49,"F",4,"High School","Married","below 40K",43,"2574","Blue",5,3,4,1555,"1019","0.583",4134,62,"0.55","0.604","open","2022-02-02",1
"3254",699152,46,"M",2,"Graduate","Divorced","60-80K",39,"3299","Blue",3,1,1,870,"2429","0.63",4904,75,"0.829","0.264","open","2022-02-02",0
"3255",175329,65,"F",0,"High School","Single","below 40K",56,"5951","Blue",3,3,2,2517,"3434","0.787",4554,83,"0.694","0.423","open","2022-02-02",1
"3256",821747,51,"F",3,"High School","Divorced","below 40K",36,"3961","Blue",4,3,0,1729,"2232","0.783",4066,63,"0.8","0.437","open","2022-02-02",1
"3257",258246,48,"M",2,"College","Married","80-120K",38,"2111","Blue",2,2,3,0,"2111","0.531",773,17,"0.133","0","closed","2022-02-02",0
"3258",884962,37,"F",2,"High School","Single",NA,36,"5723","Blue",24,2,2,1873,"3850","0.851",2732,63,"0.853","0.327","open","2022-02-02",1
"3259",133522,58,NA,0,"Unknown","Married","Unknown",36,"4377","Blue",6,3,1,1500,"2877","0.789",3900,62,"0.938","0.343","open","2022-02-02",NA
"3260",501306,57,NA,4,"Graduate","Married","120K and more",51,"10711","Blue",4,3,1,1970,"8741","0.71",1180,29,"1.417","0.184","open","2022-02-02",NA
"3261",903021,53,"F",2,"Unknown","Single","below 40K",36,"2575","Blue",3,3,4,411,"2164","0.833",2423,43,"0.593","0.16","closed","2022-02-02",1
"3262",483043,56,"M",2,"College","Single",NA,50,"16867","Blue",2,2,3,0,"16867","0.885",654,14,"0.4","0","closed","2022-02-02",0
"3263",422634,49,"F",1,"College","Married","Unknown",36,"5039","Blue",1,3,2,2489,"2550","0.875",4770,74,"0.947","0.494","open","2022-02-02",1
"3264",939978,49,"F",3,"Graduate","Married","below 40K",37,"6184","Blue",4,2,1,0,"6184","0.476",1756,49,"0.324","0","closed","2022-02-02",1
"3265",196283,57,"F",2,"High School","Divorced",NA,50,"3276","Blue",5,3,5,0,"3276","0.972",3758,61,"0.694","0","open","2022-02-02",1
